"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","ll_ratio","psi_Brain_brain_3b_TSMRU_V102.star","psi_Brain_brain_3c_TSMRU_V103.star","psi_Brain_brain_a_TSMRU_V29.star","psi_SI_smallintestine_4a_TSMRU_V151.star","psi_SI_smallintestine_4b_TSMRU_V152.star","psi_SI_smallintestine_4c_TSMRU_V153.star","psi_SI_smallintestine_4d_TSMRU_V156.star","depth_Brain_brain_3b_TSMRU_V102.star","depth_Brain_brain_3c_TSMRU_V103.star","depth_Brain_brain_a_TSMRU_V29.star","depth_SI_smallintestine_4a_TSMRU_V151.star","depth_SI_smallintestine_4b_TSMRU_V152.star","depth_SI_smallintestine_4c_TSMRU_V153.star","depth_SI_smallintestine_4d_TSMRU_V156.star","fitPSI_Brain","fitPSI_SI","fitPSI_all","fitW_2group","fitW_all"
"chr16","ENSG00000103415","+","mutex_exons_3357",0,4476487,4488644,4488742,4483637,4483738,4505484,"chr16:g.4476487j4488644_4488742j4505484>4476487j4483637_4483738j4505484[splMUT]",1.30505465989472e-07,0,0,0,0,0,0,0,13,23,16,16,9,6,8,1.41352182597187e-10,7.46944792801095e-10,3.05830284373031e-09,2.42261726129516,5.51954851125788
"chr16","ENSG00000103415","+","mutex_exons_3358",0,4476487,4483637,4483738,4496146,4496250,4505484,"chr16:g.4476487j4483637_4483738j4505484>4476487j4496146_4496250j4505484[splMUT]",0.945599745070862,1,0.884615384615385,0.941176470588235,0.727272727272727,0.9,1,0.888888888888889,13,26,17,22,10,6,9,0.928773403737667,0.832911153012973,0.888966825752015,199.593527820224,42.0130416970914
"chr16","ENSG00000103415","+","mutex_exons_3359",2,4476487,4483637,4483738,4496146,4496266,4505484,"chr16:g.4476487j4483637_4483738j4505484>4476487j4496146_4496266j4505484[splMUT]",0.139403462665211,0.928571428571429,0.821428571428571,0.8,0.64,0.9,1,0.888888888888889,14,28,20,25,10,6,9,0.838332987724796,0.787006098717074,0.820808063886859,187.321808901751,51.3815706979129
"chr16","ENSG00000103415","+","mutex_exons_3360",0,4476487,4483637,4483738,4502814,4502959,4505484,"chr16:g.4476487j4483637_4483738j4505484>4476487j4502814_4502959j4505484[splMUT]",0.893420294930678,0.928571428571429,0.884615384615385,0.761904761904762,0.888888888888889,0.692307692307692,0.666666666666667,0.666666666666667,14,26,21,18,13,9,12,0.852214885455804,0.748519328000977,0.803543577022296,199.775172669602,195.485084332076
"chr16","ENSG00000103415","+","mutex_exons_3361",0,4476487,4488644,4488742,4483637,4483742,4505484,"chr16:g.4476487j4488644_4488742j4505484>4476487j4483637_4483742j4505484[splMUT]",6.56737775273086e-08,0,0,0,0,0,0,0,13,29,20,15,9,5,6,3.78513532196197e-10,1.52178240220808e-09,2.13258549705973e-09,2.51448309245748,4.85644962502859
"chr16","ENSG00000103415","+","mutex_exons_3362",1,4476487,4496146,4496250,4483637,4483742,4505484,"chr16:g.4476487j4496146_4496250j4505484>4476487j4483637_4483742j4505484[splMUT]",1.53956801010329,0,0.09375,0.0476190476190476,0.285714285714286,0.1,0,0.142857142857143,13,32,21,21,10,5,7,0.060538539396658,0.183137918955224,0.107038247174955,201.323301894191,30.5884966040502
"chr16","ENSG00000103415","+","mutex_exons_3363",3,4476487,4483637,4483742,4496146,4496266,4505484,"chr16:g.4476487j4483637_4483742j4505484>4476487j4496146_4496266j4505484[splMUT]",0.58798313547085,0.928571428571429,0.852941176470588,0.833333333333333,0.625,0.9,1,0.857142857142857,14,34,24,24,10,5,7,0.860388567033463,0.767172240387476,0.82812786560752,200.040364791832,42.5860320961751
"chr16","ENSG00000103415","+","mutex_exons_3364",0,4476487,4483637,4483742,4502814,4502959,4505484,"chr16:g.4476487j4483637_4483742j4505484>4476487j4502814_4502959j4505484[splMUT]",1.77683366836436,0.928571428571429,0.90625,0.8,0.882352941176471,0.692307692307692,0.625,0.6,14,32,25,17,13,8,10,0.872497652492973,0.727122455482282,0.807607786781055,200.122093129832,61.7432606327589
"chr16","ENSG00000103415","+","mutex_exons_3365",1,4476487,4496146,4496250,4483637,4483754,4505484,"chr16:g.4476487j4496146_4496250j4505484>4476487j4483637_4483754j4505484[splMUT]",0.552866291101093,0,0.0810810810810811,0.0303030303030303,0.2,0.0476190476190476,0,0.0666666666666667,30,37,33,30,21,14,15,0.0407334322541031,0.0921834514892363,0.0644527084931062,58.638328477018,28.641721636771
"chr16","ENSG00000103415","+","mutex_exons_3366",3,4476487,4483637,4483754,4496146,4496266,4505484,"chr16:g.4476487j4483637_4483754j4505484>4476487j4496146_4496266j4505484[splMUT]",0.00473064930557143,0.967741935483871,0.871794871794872,0.888888888888889,0.727272727272727,0.952380952380952,1,0.933333333333333,31,39,36,33,21,14,15,0.899146038083522,0.892787045336986,0.896161135120165,27.5454506777585,26.571230131788
"chr16","ENSG00000103415","+","mutex_exons_3367",0,4476487,4483637,4483754,4502814,4502959,4505484,"chr16:g.4476487j4483637_4483754j4505484>4476487j4502814_4502959j4505484[splMUT]",0.950519867806477,0.967741935483871,0.918918918918919,0.864864864864865,0.923076923076923,0.833333333333333,0.823529411764706,0.777777777777778,31,37,37,26,24,17,18,0.914030662339354,0.845223746938533,0.882565541335294,201.323305235318,199.814190176227
"chr16","ENSG00000103415","+","mutex_exons_3368",0,4476487,4488644,4488742,4496146,4496250,4505484,"chr16:g.4476487j4488644_4488742j4505484>4476487j4496146_4496250j4505484[splMUT]",-3.71873198901085e-10,NA,0,0,0,0,NA,0,0,3,1,6,1,0,1,4.28344511185484e-10,3.80861179286888e-10,3.47935081298878e-10,8.02135013483143,11.8980339042105
"chr16","ENSG00000103415","+","mutex_exons_3369",0,4476487,4488644,4488742,4496146,4496266,4505484,"chr16:g.4476487j4488644_4488742j4505484>4476487j4496146_4496266j4505484[splMUT]",4.29133848456331e-08,0,0,0,0,0,NA,0,1,5,4,9,1,0,1,1.32847077404963e-10,6.43428930689461e-11,2.52674262132153e-09,3.72278054490611,10.6322840074276
"chr16","ENSG00000103415","+","mutex_exons_3370",0,4476487,4488644,4488742,4502814,4502959,4505484,"chr16:g.4476487j4488644_4488742j4505484>4476487j4502814_4502959j4505484[splMUT]",4.69397178903819e-08,0,0,0,0,0,0,0,1,3,5,2,4,3,4,1.68469794269865e-11,6.1517805319518e-11,2.36850502958682e-09,5.48456351648477,13.3824343718251
"chr16","ENSG00000103415","+","mutex_exons_3371",0,4476487,4496146,4496250,4502814,4502959,4505484,"chr16:g.4476487j4496146_4496250j4505484>4476487j4502814_4502959j4505484[splMUT]",0.0113052486587968,0,0.5,0.166666666666667,0.75,0.2,0,0.2,1,6,6,8,5,3,5,0.306249527807398,0.337097051075329,0.324229536226652,7.36545012653381,7.15736036756151
"chr16","ENSG00000078328","+","mutex_exons_3372",0,7653947,7664929,7664968,7671557,7671599,7676774,"chr16:g.7653947j7664929_7664968j7676774>7653947j7671557_7671599j7676774[splMUT]",9.93462307974369e-08,1,1,1,NA,NA,1,NA,67,199,200,0,0,2,0,0.999999999579316,0.999999997844448,0.999999996703677,2.39954266407304,2.68081492873381
"chr16","ENSG00000067365","+","mutex_exons_3373",0,8641184,8641403,8641445,8641664,8641779,8642127,"chr16:g.8641184j8641403_8641445j8642127>8641184j8641664_8641779j8642127[splMUT]",4.93071183882421e-09,0,NA,NA,NA,0,NA,0,1,0,0,0,2,0,1,5.84319348786995e-09,3.00997925959669e-10,2.95417087457721e-09,17.0391084744182,17.8779037366887
"chr16","ENSG00000140650","+","mutex_exons_3374",0,8801910,8802081,8802145,8802261,8802389,8804767,"chr16:g.8801910j8802081_8802145j8804767>8801910j8802261_8802389j8804767[splMUT]",0.548673722799564,NA,NA,0,1,NA,NA,0,0,0,1,2,0,0,2,9.98450742185493e-06,0.499999999997895,0.355834592202083,2.00000001506855,2.00614001087355
"chr16","ENSG00000140650","+","mutex_exons_3375",0,8801910,8806316,8806407,8802081,8802389,8811079,"chr16:g.8801910j8806316_8806407j8811079>8801910j8802081_8802389j8811079[splMUT]",0.418699083009306,1,1,1,0.980582524271845,1,1,1,16,27,8,103,25,31,34,0.999997968378588,0.990046678540327,0.992601907286998,201.879948520708,201.541558030703
"chr16","ENSG00000140650","+","mutex_exons_3376",1,8801910,8806316,8806407,8802261,8802389,8811079,"chr16:g.8801910j8806316_8806407j8811079>8801910j8802261_8802389j8811079[splMUT]",0.390538291204849,1,1,1,1,1,1,0.944444444444444,16,27,8,101,25,31,36,0.999999276801256,0.986597991669634,0.991050859542237,18.1815295954016,19.7613608268494
"chr16","ENSG00000140650","+","mutex_exons_3377",1,8801910,8802299,8802389,8806316,8806407,8811079,"chr16:g.8801910j8802299_8802389j8811079>8801910j8806316_8806407j8811079[splMUT]",1.21523910934229e-08,0,0,0,0,0,0,0,16,27,8,101,25,31,34,1.35263575470616e-10,1.99226577794274e-10,3.7742454011457e-10,2.22528783250376,3.08701086233045
"chr16","ENSG00000166669","+","mutex_exons_3378",1,10386122,10419581,10419623,10387144,10387494,10428868,"chr16:g.10386122j10419581_10419623j10428868>10386122j10387144_10387494j10428868[splMUT]",3.19390687290716,NA,0,0.111111111111111,0.222222222222222,0.333333333333333,0.75,0.25,0,17,18,9,9,4,16,0.0570676993151625,0.318202348487948,0.232775786538946,200.358510726908,6.5232563206611
"chr16","ENSG00000166669","+","mutex_exons_3379",1,10386122,10419581,10419623,10387378,10387494,10428868,"chr16:g.10386122j10419581_10419623j10428868>10386122j10387378_10387494j10428868[splMUT]",0.149380147668191,NA,NA,1,0.666666666666667,1,1,1,0,0,2,3,3,3,4,0.99999093787495,0.922669549287214,0.933131866707089,195.012774106902,178.133341377211
"chr16","ENSG00000038532","+","mutex_exons_3380",0,11126146,11149886,11150041,11166388,11166552,11178335,"chr16:g.11126146j11149886_11150041j11178335>11126146j11166388_11166552j11178335[splMUT]",0.85336269540524,0,0,0,0,0.0526315789473684,0,0,22,14,40,10,19,17,9,1.52252892925559e-06,0.0187887000751587,0.00804896237578231,201.557584347025,200.782904973404
"chr16","ENSG00000183426","+","mutex_exons_3381",0,14945981,14948930,14949309,14949349,14949936,14950050,"chr16:g.14945981j14948930_14949309j14950050>14945981j14949349_14949936j14950050[splMUT]",0.00128663493381964,0.990154711673699,0.994791666666667,1,1,0.99554234769688,0.994880546075085,0.989260143198091,711,384,232,243,673,1172,838,0.993328029456239,0.993163873586206,0.99322694601476,201.983435141792,201.86456056202
"chr16","ENSG00000183426","+","mutex_exons_3382",0,14945981,14949619,14949936,14948930,14949309,14950050,"chr16:g.14945981j14949619_14949936j14950050>14945981j14948930_14949309j14950050[splMUT]",0.00128663495845949,0.00984528832630099,0.00520833333333333,0,0,0.00445765230312036,0.00511945392491468,0.0107398568019093,711,384,232,243,673,1172,838,0.00667197054307169,0.00683612641331277,0.00677305398521837,201.983435145867,201.864560562019
"chr16","ENSG00000183426","+","mutex_exons_3383",0,14945981,14949643,14949936,14948930,14949309,14950050,"chr16:g.14945981j14949643_14949936j14950050>14945981j14948930_14949309j14950050[splMUT]",0.00128663495845949,0.00984528832630099,0.00520833333333333,0,0,0.00445765230312036,0.00511945392491468,0.0107398568019093,711,384,232,243,673,1172,838,0.00667197054307169,0.00683612641331277,0.00677305398521837,201.983435145867,201.864560562019
"chr16","ENSG00000183426","+","mutex_exons_3384",0,14945981,14949781,14949936,14948930,14949309,14950050,"chr16:g.14945981j14949781_14949936j14950050>14945981j14948930_14949309j14950050[splMUT]",0.00128663495845949,0.00984528832630099,0.00520833333333333,0,0,0.00445765230312036,0.00511945392491468,0.0107398568019093,711,384,232,243,673,1172,838,0.00667197054307169,0.00683612641331277,0.00677305398521837,201.983435145867,201.864560562019
"chr16","ENSG00000183426","+","mutex_exons_3385",0,14945981,14949619,14949936,14948930,14949417,14950050,"chr16:g.14945981j14949619_14949936j14950050>14945981j14948930_14949417j14950050[splMUT]",0.00128663495845949,0.00984528832630099,0.00520833333333333,0,0,0.00445765230312036,0.00511945392491468,0.0107398568019093,711,384,232,243,673,1172,838,0.00667197054307169,0.00683612641331277,0.00677305398521837,201.983435145867,201.864560562019
"chr16","ENSG00000183426","+","mutex_exons_3386",0,14945981,14949643,14949936,14948930,14949417,14950050,"chr16:g.14945981j14949643_14949936j14950050>14945981j14948930_14949417j14950050[splMUT]",0.00128663495845949,0.00984528832630099,0.00520833333333333,0,0,0.00445765230312036,0.00511945392491468,0.0107398568019093,711,384,232,243,673,1172,838,0.00667197054307169,0.00683612641331277,0.00677305398521837,201.983435145867,201.864560562019
"chr16","ENSG00000183426","+","mutex_exons_3387",0,14945981,14949781,14949936,14948930,14949417,14950050,"chr16:g.14945981j14949781_14949936j14950050>14945981j14948930_14949417j14950050[splMUT]",0.00128663495845949,0.00984528832630099,0.00520833333333333,0,0,0.00445765230312036,0.00511945392491468,0.0107398568019093,711,384,232,243,673,1172,838,0.00667197054307169,0.00683612641331277,0.00677305398521837,201.983435145867,201.864560562019
"chr16","ENSG00000183426","+","mutex_exons_3388",1,14950255,14951434,14951507,14950704,14950821,14951615,"chr16:g.14950255j14951434_14951507j14951615>14950255j14950704_14950821j14951615[splMUT]",0.0463581666419586,0.142857142857143,0,NA,0,0.0869565217391304,0.0357142857142857,0.0588235294117647,7,6,0,8,23,28,51,0.0778743715438749,0.0558968992169429,0.0585199263142401,201.731947183726,201.229156952954
"chr16","ENSG00000183426","+","mutex_exons_3389",1,14950255,14951434,14951536,14950704,14950821,14951615,"chr16:g.14950255j14951434_14951536j14951615>14950255j14950704_14950821j14951615[splMUT]",0.00413140423444247,0.333333333333333,0,NA,0.111111111111111,0.0869565217391304,0.181818181818182,0.25,9,6,0,9,23,33,64,0.198543216954867,0.18900665960554,0.190026261445039,199.661079839875,197.243636418168
"chr16","ENSG00000179889","+","mutex_exons_3390",3,14975220,14976200,14976305,14975828,14976000,14984519,"chr16:g.14975220j14976200_14976305j14984519>14975220j14975828_14976000j14984519[splMUT]",0.566513333017742,0,NA,NA,0.444444444444444,NA,NA,NA,1,0,0,18,0,0,0,9.3134440656866e-06,0.444719814234383,0.419127143685029,201.553919308342,196.728307770634
"chr16","ENSG00000179889","+","mutex_exons_3391",2,14975220,14976200,14976305,14984543,14984658,14997753,"chr16:g.14975220j14976200_14976305j14997753>14975220j14984543_14984658j14997753[splMUT]",0.447397526455024,0,NA,0,0.205128205128205,0,0,0.111111111111111,4,0,1,39,8,12,9,9.99032327121128e-06,0.100113783490598,0.0849027742432536,15.7656237382876,13.2771435546403
"chr16","ENSG00000072864","+","mutex_exons_3392",0,15650294,15651469,15651584,15651931,15652050,15664736,"chr16:g.15650294j15651469_15651584j15664736>15650294j15651931_15652050j15664736[splMUT]",4.76348098743529e-08,0,0,0,0,0,0,0,4,5,2,4,1,3,3,3.38129322086032e-12,7.55941666668158e-12,2.36850502958682e-09,4.57065338141324,13.3824343718251
"chr16","ENSG00000072864","+","mutex_exons_3393",0,15650294,15651953,15652050,15651469,15651584,15664736,"chr16:g.15650294j15651953_15652050j15664736>15650294j15651469_15651584j15664736[splMUT]",-4.97805103805149e-08,1,1,1,1,1,1,1,6,6,6,5,5,3,5,0.999999998103328,0.99999999765415,0.999999999711831,5.89302240291279,8.96538106439053
"chr16","ENSG00000183889","+","mutex_exons_3394",25,16333884,16336052,16336137,16335861,16335992,16340306,"chr16:g.16333884j16336052_16336137j16340306>16333884j16335861_16335992j16340306[splMUT]",3.16820269232337,0.899038461538462,0.864285714285714,0.833333333333333,0.790697674418605,0.762214983713355,0.79040404040404,0.823651452282158,208,140,60,43,307,396,482,0.872441401232633,0.792655481461209,0.822719396984145,201.867993896779,96.4349860963506
"chr16","ENSG00000183747","+","mutex_exons_3395",0,20451681,20452388,20452466,20460107,20460291,20465517,"chr16:g.20451681j20452388_20452466j20465517>20451681j20460107_20460291j20465517[splMUT]",NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,NA,NA,4.52370743523386e-08,NA,19.1064674826426
"chr16","ENSG00000005189","+","mutex_exons_3396",0,20806705,20808788,20808880,20806952,20807091,20813190,"chr16:g.20806705j20808788_20808880j20813190>20806705j20806952_20807091j20813190[splMUT]",-3.85899454613536e-08,0,0,0,0,NA,0,0,11,5,2,3,0,5,6,3.46949646252273e-09,3.91420327582293e-10,2.22602849971215e-10,4.67430863558113,7.53837939877001
"chr16","ENSG00000011638","+","mutex_exons_3397",0,21174148,21178826,21178932,21177137,21177327,21179475,"chr16:g.21174148j21178826_21178932j21179475>21174148j21177137_21177327j21179475[splMUT]",0.181028971868826,NA,1,NA,1,1,0.5,1,0,3,0,2,10,64,33,0.999990704003154,0.912117937084476,0.925989492351993,2.00084669701068,2.00245697870876
"chr16","ENSG00000011638","+","mutex_exons_3398",1,21174148,21178826,21178932,21177162,21177327,21179475,"chr16:g.21174148j21178826_21178932j21179475>21174148j21177162_21177327j21179475[splMUT]",0.188638173447693,NA,1,NA,1,1,0.432432432432432,1,0,3,0,2,10,74,33,0.999990689188931,0.908172997015604,0.923062247490748,2.00059616083209,2.00119539512428
"chr16","ENSG00000243716","+","mutex_exons_3399",20,22507399,22513522,22513600,22513424,22513521,22513764,"chr16:g.22507399j22513522_22513600j22513764>22507399j22513424_22513521j22513764[splMUT]",0.24686147161772,0.782608695652174,0.5,0.625,0.705882352941177,0.782608695652174,0.611111111111111,0.67741935483871,23,28,16,17,23,36,31,0.628341331804597,0.683251927475421,0.662031361708296,200.516117787282,196.915620304528
"chr16","ENSG00000243716","+","mutex_exons_3400",20,22507399,22513522,22513610,22513424,22513521,22513764,"chr16:g.22507399j22513522_22513610j22513764>22507399j22513424_22513521j22513764[splMUT]",0.245723847862422,0.5,0.481481481481481,0.538461538461538,0.615384615384615,0.6875,0.621621621621622,0.230769230769231,10,27,13,13,16,37,13,0.50063061281386,0.56677482989509,0.540609197863127,201.864091145675,186.026141864846
"chr16","ENSG00000243716","+","mutex_exons_3401",2,22513921,22519329,22519414,22519138,22519269,22523820,"chr16:g.22513921j22519329_22519414j22523820>22513921j22519138_22519269j22523820[splMUT]",0.358301967737916,0.333333333333333,0.19047619047619,0,0.25,0.333333333333333,0.176470588235294,0.285714285714286,9,21,8,24,18,17,7,0.184282716313282,0.258568905847528,0.231217215830174,201.393500230597,200.586940143305
"chr16","ENSG00000090905","+","mutex_exons_3402",4,24809481,24815355,24815475,24815147,24815305,24816816,"chr16:g.24809481j24815355_24815475j24816816>24809481j24815147_24815305j24816816[splMUT]",0.627536831545186,0.016260162601626,0,0,0.0677966101694915,0.00884955752212389,0.0245901639344262,0.0119402985074627,123,57,43,59,226,244,335,0.00883248572930771,0.0214627113257393,0.0178964845010824,201.866497211546,201.684035983048
"chr16","ENSG00000077238","+","mutex_exons_3403",2,27330198,27338899,27338997,27334316,27334417,27340186,"chr16:g.27330198j27338899_27338997j27340186>27330198j27334316_27334417j27340186[splMUT]",NA,NA,NA,NA,0.25,1,0,NA,0,0,0,4,3,1,0,NA,NA,0.499331998135485,NA,2.02863125253997
"chr16","ENSG00000077238","+","mutex_exons_3404",1,27333459,27338899,27338997,27334316,27334417,27340186,"chr16:g.27333459j27338899_27338997j27340186>27333459j27334316_27334417j27340186[splMUT]",NA,NA,NA,NA,0,1,0,NA,0,0,0,1,1,1,0,NA,NA,0.333333331687243,NA,19.1064633243972
"chr16","ENSG00000174992","+","mutex_exons_3405",0,29778306,29779260,29779321,29779144,29779224,29779472,"chr16:g.29778306j29779260_29779321j29779472>29778306j29779144_29779224j29779472[splMUT]",-1.95255900337088e-08,NA,NA,1,1,NA,NA,NA,0,0,1,128,0,0,0,0.99999998158067,0.999999999717152,0.999999999845323,2.39678273787715,2.47059841333381
"chr16","ENSG00000174992","+","mutex_exons_3406",6,29778306,29779260,29779321,29779144,29779224,29779505,"chr16:g.29778306j29779260_29779321j29779505>29778306j29779144_29779224j29779505[splMUT]",0.0321287975513789,NA,NA,1,0.996581196581197,NA,NA,1,0,0,6,585,0,0,3,0.999990877591576,0.994520182529493,0.994659064869057,201.903514521442,201.888417013591
"chr16","ENSG00000169592","+","mutex_exons_3407",0,30001530,30004555,30004657,30003436,30003670,30004750,"chr16:g.30001530j30004555_30004657j30004750>30001530j30003436_30003670j30004750[splMUT]",0.741435889217676,NA,1,1,1,1,0.375,0,0,2,1,8,3,8,1,0.999990931167851,0.714565753583604,0.788438409291925,2.00030036033236,2.00137479698824
"chr16","ENSG00000169592","+","mutex_exons_3408",0,30003526,30003650,30003785,30003951,30004657,30005221,"chr16:g.30003526j30003650_30003785j30005221>30003526j30003951_30004657j30005221[splMUT]",0.774698305555148,0.5,NA,0,0.703703703703704,0.625,0.5,1,4,0,1,27,8,4,3,0.399180904622248,0.689192082310226,0.656360106962782,201.824256073578,201.33771145276
