contig,gene,strand,event_id,confirmed,exon_pre_end,exon1_start,exon1_end,exon2_start,exon2_end,exon_aft_start,event_jid,colon_8a_TSMRU_colon_8a._iso1,colon_8b_TSMRU_colon_8b._iso1,colon_a_TSMRU_V10.star_iso1,colon_b_TSMRU_V11.star_iso1,colon_c_TSMRU_V14.star_iso1,colon_d_TSMRU_V15.star_iso1,colon_f_TSMRU_V22.star_iso1,duodenum_4b_TSMRU_V145.s_iso1,duodenum_4c_TSMRU_V150.s_iso1,rectum_8a_TSMRU_rectum_8_iso1,rectum_8b_TSMRU_rectum_8_iso1,rectum_8c_TSMRU_rectum_8_iso1,rectum_8d_TSMRU_rectum_8_iso1,smallintestine_4a_TSMRU__iso1,smallintestine_4b_TSMRU__iso1,smallintestine_4c_TSMRU__iso1,smallintestine_4d_TSMRU__iso1,colon_8a_TSMRU_colon_8a._iso2,colon_8b_TSMRU_colon_8b._iso2,colon_a_TSMRU_V10.star_iso2,colon_b_TSMRU_V11.star_iso2,colon_c_TSMRU_V14.star_iso2,colon_d_TSMRU_V15.star_iso2,colon_f_TSMRU_V22.star_iso2,duodenum_4b_TSMRU_V145.s_iso2,duodenum_4c_TSMRU_V150.s_iso2,rectum_8a_TSMRU_rectum_8_iso2,rectum_8b_TSMRU_rectum_8_iso2,rectum_8c_TSMRU_rectum_8_iso2,rectum_8d_TSMRU_rectum_8_iso2,smallintestine_4a_TSMRU__iso2,smallintestine_4b_TSMRU__iso2,smallintestine_4c_TSMRU__iso2,smallintestine_4d_TSMRU__iso2
chr8,ENSG00000104529,-,mutex_exons_7936,0,143580727,143581054,143581154,143583166,143583276,143586219,chr8s-:g.143580727j143581054_143581154j143586219>143580727j143583166_143583276j143586219[splMUT],998,349,401,1834,1057,727,365,665,470,397,299,330,1080,628,758,686,516,8,4,1,7,7,3,4,4,5,7,6,6,5,5,6,7,2
chr8,ENSG00000104529,-,mutex_exons_7937,0,143581328,143583162,143583276,143581412,143581706,143586219,chr8s-:g.143581328j143583162_143583276j143586219>143581328j143581412_143581706j143586219[splMUT],9,7,3,9,7,5,4,4,11,8,12,8,10,7,8,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
chr8,ENSG00000104529,-,mutex_exons_7938,0,143581328,143583166,143583276,143581412,143581706,143586219,chr8s-:g.143581328j143583166_143583276j143586219>143581328j143581412_143581706j143586219[splMUT],8,5,6,7,7,6,4,15,5,19,6,6,24,5,6,18,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
chr8,ENSG00000104529,-,mutex_exons_7939,0,143586849,143593893,143594071,143588991,143590092,143597348,chr8s-:g.143586849j143593893_143594071j143597348>143586849j143588991_143590092j143597348[splMUT],13,2,4,24,13,9,6,6,2,10,11,3,11,0,14,6,6,1,2,0,9,0,4,0,0,0,2,4,0,1,4,1,1,0
chr8,ENSG00000104529,-,mutex_exons_7940,0,143586852,143592647,143592660,143588991,143590092,143597348,chr8s-:g.143586852j143592647_143592660j143597348>143586852j143588991_143590092j143597348[splMUT],0,3,0,9,2,1,0,1,1,0,0,0,1,3,4,0,0,29,12,8,51,33,15,9,13,11,20,19,8,23,17,23,35,23
chr8,ENSG00000104529,-,mutex_exons_7941,0,143586852,143588991,143590092,143592647,143594071,143597348,chr8s-:g.143586852j143588991_143590092j143597348>143586852j143592647_143594071j143597348[splMUT],29,12,8,51,33,15,9,13,11,20,19,8,23,17,23,35,23,13,5,0,7,3,3,0,2,3,6,2,3,9,2,6,2,2
chr8,ENSG00000104529,-,mutex_exons_7942,0,143586852,143593893,143594071,143588991,143590092,143597348,chr8s-:g.143586852j143593893_143594071j143597348>143586852j143588991_143590092j143597348[splMUT],13,2,0,7,3,3,0,3,3,6,2,3,8,0,4,2,2,29,12,8,51,33,15,9,13,11,20,19,8,23,17,23,35,23
chr8,ENSG00000104529,-,mutex_exons_7943,0,143586852,143596913,143596980,143588991,143590092,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143588991_143590092j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,29,12,8,51,33,15,9,13,11,20,19,8,23,17,23,35,23
chr8,ENSG00000104529,-,mutex_exons_7944,1,143586852,143592647,143592660,143592715,143592893,143593893,chr8s-:g.143586852j143592647_143592660j143593893>143586852j143592715_143592893j143593893[splMUT],0,3,0,3,1,0,0,0,1,0,1,1,1,2,2,0,2,1,2,1,2,4,2,0,3,1,2,4,4,9,2,3,1,2
chr8,ENSG00000104529,-,mutex_exons_7945,0,143586852,143592647,143592660,143596913,143596980,143597348,chr8s-:g.143586852j143592647_143592660j143597348>143586852j143596913_143596980j143597348[splMUT],0,3,0,9,2,1,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0
chr8,ENSG00000104529,-,mutex_exons_7946,0,143586852,143592647,143592797,143593893,143594071,143597348,chr8s-:g.143586852j143592647_143592797j143597348>143586852j143593893_143594071j143597348[splMUT],0,3,0,3,1,0,0,0,1,0,0,0,1,2,2,0,0,13,2,0,7,3,3,0,3,3,6,2,3,8,0,4,2,2
chr8,ENSG00000104529,-,mutex_exons_7947,0,143586852,143596913,143596980,143592647,143592797,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143592647_143592797j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,3,0,3,1,0,0,0,1,0,0,0,1,2,2,0,0
chr8,ENSG00000104529,-,mutex_exons_7948,0,143586852,143596913,143596980,143592647,143592893,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143592647_143592893j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,3,0,3,1,0,0,1,1,0,0,1,5,3,2,1,0
chr8,ENSG00000104529,-,mutex_exons_7949,2,143586852,143593893,143594071,143592647,143592942,143597348,chr8s-:g.143586852j143593893_143594071j143597348>143586852j143592647_143592942j143597348[splMUT],13,2,0,7,3,3,0,3,3,6,2,3,8,0,4,2,2,0,3,0,3,2,0,0,0,1,0,0,0,2,2,2,0,0
chr8,ENSG00000104529,-,mutex_exons_7950,0,143586852,143596913,143596980,143592647,143592942,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143592647_143592942j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,3,0,3,2,0,0,0,1,0,0,0,2,2,2,0,0
chr8,ENSG00000104529,-,mutex_exons_7951,0,143586852,143596913,143596980,143592647,143594071,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143592647_143594071j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,13,5,0,7,3,3,0,2,3,6,2,3,9,2,6,2,2
chr8,ENSG00000104529,-,mutex_exons_7952,0,143586852,143596913,143596980,143592715,143592893,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143592715_143592893j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,0,1,0,0,3,1,5,2,0,1,0
chr8,ENSG00000104529,-,mutex_exons_7953,0,143586852,143596913,143596980,143592715,143592942,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143592715_143592942j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,3,0,2,1,0,0,0
chr8,ENSG00000104529,-,mutex_exons_7954,0,143586852,143596913,143596980,143593875,143594071,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143593875_143594071j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,15,2,0,5,2,3,0,2,2,6,2,3,8,0,4,2,2
chr8,ENSG00000104529,-,mutex_exons_7955,0,143586852,143596913,143596980,143593893,143594071,143597348,chr8s-:g.143586852j143596913_143596980j143597348>143586852j143593893_143594071j143597348[splMUT],0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,13,2,0,7,3,3,0,3,3,6,2,3,8,0,4,2,2
chr8,ENSG00000104529,-,mutex_exons_7956,0,143590081,143590608,143590729,143592647,143592797,143597348,chr8s-:g.143590081j143590608_143590729j143597348>143590081j143592647_143592797j143597348[splMUT],3,4,6,21,12,14,4,6,4,3,13,7,10,11,8,8,11,8,3,1,7,4,1,5,5,1,1,7,7,5,4,5,7,2
chr8,ENSG00000104529,-,mutex_exons_7957,0,143590081,143590608,143590729,143592647,143592893,143597348,chr8s-:g.143590081j143590608_143590729j143597348>143590081j143592647_143592893j143597348[splMUT],3,4,6,21,12,14,4,6,4,3,13,7,10,11,8,8,11,8,3,1,7,4,1,5,6,1,1,7,8,9,5,5,8,2
chr8,ENSG00000104529,-,mutex_exons_7958,0,143590081,143590608,143590729,143592647,143592942,143597348,chr8s-:g.143590081j143590608_143590729j143597348>143590081j143592647_143592942j143597348[splMUT],3,4,6,21,12,14,4,6,4,3,13,7,10,11,8,8,11,8,3,1,7,5,1,5,5,1,1,7,7,6,4,5,7,2
chr8,ENSG00000104529,-,mutex_exons_7959,0,143590081,143590608,143590729,143592647,143594067,143597348,chr8s-:g.143590081j143590608_143590729j143597348>143590081j143592647_143594067j143597348[splMUT],3,4,6,21,12,14,4,6,4,3,13,7,10,11,8,8,11,8,3,1,7,4,1,5,5,1,1,7,7,5,4,5,7,2
chr8,ENSG00000104529,-,mutex_exons_7960,0,143590081,143590608,143590729,143592647,143594071,143597348,chr8s-:g.143590081j143590608_143590729j143597348>143590081j143592647_143594071j143597348[splMUT],3,4,6,21,12,14,4,6,4,3,13,7,10,11,8,8,11,21,5,1,11,6,4,5,7,3,7,9,10,13,4,9,9,4
chr8,ENSG00000104529,-,mutex_exons_7961,0,143590081,143590608,143590729,143592715,143592893,143597348,chr8s-:g.143590081j143590608_143590729j143597348>143590081j143592715_143592893j143597348[splMUT],3,4,6,21,12,14,4,6,4,3,13,7,10,11,8,8,11,0,1,0,0,1,1,0,1,1,0,0,2,4,2,0,1,0
chr8,ENSG00000104529,-,mutex_exons_7962,0,143590081,143590608,143590735,143592647,143592797,143597348,chr8s-:g.143590081j143590608_143590735j143597348>143590081j143592647_143592797j143597348[splMUT],3,4,6,21,12,14,4,6,4,3,14,8,10,11,9,8,12,8,3,1,7,4,1,5,5,1,1,7,7,5,4,5,7,2
chr8,ENSG00000104529,-,mutex_exons_7963,3,143590081,143590608,143590735,143592647,143592942,143597348,chr8s-:g.143590081j143590608_143590735j143597348>143590081j143592647_143592942j143597348[splMUT],3,4,6,21,12,14,4,6,4,3,14,8,10,11,9,8,12,8,3,1,7,5,1,5,5,1,1,7,7,6,4,5,7,2
chr8,ENSG00000104529,-,mutex_exons_7964,2,143590081,143590608,143590738,143592715,143592893,143597348,chr8s-:g.143590081j143590608_143590738j143597348>143590081j143592715_143592893j143597348[splMUT],18,7,10,31,19,17,5,11,8,6,21,15,16,12,10,10,14,0,1,0,0,1,1,0,1,1,0,0,2,4,2,0,1,0
chr8,ENSG00000104529,-,mutex_exons_7965,0,143590081,143590608,143590738,143593875,143594071,143596879,chr8s-:g.143590081j143590608_143590738j143596879>143590081j143593875_143594071j143596879[splMUT],3,4,6,21,12,14,4,6,4,3,13,7,10,13,8,8,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chr8,ENSG00000104529,-,mutex_exons_7966,0,143590081,143590645,143590735,143592647,143594067,143597348,chr8s-:g.143590081j143590645_143590735j143597348>143590081j143592647_143594067j143597348[splMUT],1,3,2,2,7,1,0,2,0,2,5,4,1,4,4,4,1,8,3,1,7,4,1,5,5,1,1,7,7,5,4,5,7,2
chr8,ENSG00000104529,-,mutex_exons_7967,1,143590081,143590645,143590738,143592647,143594067,143597348,chr8s-:g.143590081j143590645_143590738j143597348>143590081j143592647_143594067j143597348[splMUT],16,6,6,12,14,4,1,7,4,5,12,11,7,5,5,6,3,8,3,1,7,4,1,5,5,1,1,7,7,5,4,5,7,2
chr8,ENSG00000104529,-,mutex_exons_7968,16,143590081,143590645,143590738,143592647,143594071,143597348,chr8s-:g.143590081j143590645_143590738j143597348>143590081j143592647_143594071j143597348[splMUT],16,6,6,12,14,4,1,7,4,5,12,11,7,5,5,6,3,21,5,1,11,6,4,5,7,3,7,9,10,13,4,9,9,4
chr8,ENSG00000104529,-,mutex_exons_7969,2,143590081,143590645,143590738,143592715,143592893,143597348,chr8s-:g.143590081j143590645_143590738j143597348>143590081j143592715_143592893j143597348[splMUT],16,6,6,12,14,4,1,7,4,5,12,11,7,5,5,6,3,0,1,0,0,1,1,0,1,1,0,0,2,4,2,0,1,0
chr8,ENSG00000104529,-,mutex_exons_7970,1,143590081,143592647,143592660,143592715,143592893,143593893,chr8s-:g.143590081j143592647_143592660j143593893>143590081j143592715_143592893j143593893[splMUT],8,3,1,7,4,1,5,5,1,1,8,8,5,4,5,7,4,1,2,1,0,3,3,0,3,2,2,1,5,8,2,3,1,2
chr8,ENSG00000179950,-,mutex_exons_7971,0,143824399,143827029,143827167,143824798,143825157,143828984,chr8s-:g.143824399j143827029_143827167j143828984>143824399j143824798_143825157j143828984[splMUT],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
chr8,ENSG00000179950,-,mutex_exons_7972,0,143824399,143827385,143827536,143824798,143825157,143828984,chr8s-:g.143824399j143827385_143827536j143828984>143824399j143824798_143825157j143828984[splMUT],2,0,0,6,2,10,3,2,0,0,1,0,0,0,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
chr8,ENSG00000160948,-,mutex_exons_7973,0,144424819,144425661,144425772,144424946,144425217,144425875,chr8s-:g.144424819j144425661_144425772j144425875>144424819j144424946_144425217j144425875[splMUT],8,7,4,5,3,9,0,7,6,6,8,3,10,4,6,2,1,528,378,149,452,359,252,148,288,231,326,292,360,629,223,289,218,218
chr8,ENSG00000160948,-,mutex_exons_7974,0,144424819,144425661,144425772,144424946,144425217,144425922,chr8s-:g.144424819j144425661_144425772j144425922>144424819j144424946_144425217j144425922[splMUT],6,1,3,6,8,3,3,13,10,2,5,4,7,5,8,1,8,528,378,149,452,359,252,148,288,231,326,292,360,629,223,289,218,218
chr8,ENSG00000160948,-,mutex_exons_7975,2,144425772,144426180,144426208,144426026,144426115,144426909,chr8s-:g.144425772j144426180_144426208j144426909>144425772j144426026_144426115j144426909[splMUT],652,535,247,709,538,429,236,363,338,388,391,549,741,308,417,304,357,536,382,252,948,609,523,303,317,320,315,310,394,558,326,467,311,324
chr8,ENSG00000160948,-,mutex_exons_7976,0,144425772,144426180,144426208,144426026,144426115,144427172,chr8s-:g.144425772j144426180_144426208j144427172>144425772j144426026_144426115j144427172[splMUT],0,0,0,2,0,0,1,0,1,0,3,0,0,4,0,1,4,536,382,252,948,609,523,303,317,320,315,310,394,558,326,467,309,324
chr8,ENSG00000160948,-,mutex_exons_7977,0,144426115,144426909,144427016,144427172,144427291,144428489,chr8s-:g.144426115j144426909_144427016j144428489>144426115j144427172_144427291j144428489[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,2,2,4,4,1,0,2,0,8,6,2,8,2,10,2,1
chr8,ENSG00000160948,-,mutex_exons_7978,0,144426208,144426909,144427016,144427172,144427291,144428489,chr8s-:g.144426208j144426909_144427016j144428489>144426208j144427172_144427291j144428489[splMUT],652,535,247,707,538,429,235,363,337,388,388,549,741,304,417,303,353,21,2,2,4,4,1,0,2,0,8,6,2,8,2,10,2,1
chr9,ENSG00000107099,+,mutex_exons_7979,0,215029,215319,215416,220748,220863,271627,chr9s+:g.215029j215319_215416j271627>215029j220748_220863j271627[splMUT],0,1,2,5,3,4,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr9,ENSG00000107099,+,mutex_exons_7980,1,273100,285274,285312,276994,277086,286461,chr9s+:g.273100j285274_285312j286461>273100j276994_277086j286461[splMUT],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,4,0,0,1,1,0,1,1,0,1,5,2
chr9,ENSG00000107099,+,mutex_exons_7981,1,273100,285274,285312,280791,280905,286461,chr9s+:g.273100j285274_285312j286461>273100j280791_280905j286461[splMUT],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,2,0,0,3,5,5,0,5,6,5,0,1,0
chr9,ENSG00000107099,+,mutex_exons_7982,0,277086,280791,280905,284375,284567,286461,chr9s+:g.277086j280791_280905j286461>277086j284375_284567j286461[splMUT],0,4,0,4,0,0,0,1,0,4,0,3,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr9,ENSG00000107104,+,mutex_exons_7983,0,504754,540508,540667,549107,549721,676890,chr9s+:g.504754j540508_540667j676890>504754j549107_549721j676890[splMUT],3,7,4,5,3,9,3,2,2,13,8,12,8,3,1,4,3,0,0,4,0,3,0,0,0,0,0,0,0,0,1,4,0,0
chr9,ENSG00000107104,+,mutex_exons_7984,0,734835,735712,735780,736352,736557,738285,chr9s+:g.734835j735712_735780j738285>734835j736352_736557j738285[splMUT],6,1,1,6,4,3,1,0,2,2,1,0,2,0,2,0,0,17,10,0,8,4,5,0,1,0,15,7,10,11,4,7,2,8
chr9,ENSG00000107104,+,mutex_exons_7985,2,734835,735712,735812,736352,736557,738285,chr9s+:g.734835j735712_735812j738285>734835j736352_736557j738285[splMUT],9,1,0,6,4,2,1,0,2,2,3,3,8,0,2,0,0,17,10,0,8,4,5,0,1,0,15,7,10,11,4,7,2,8
chr9,ENSG00000080503,+,mutex_exons_7986,0,2158553,2159888,2159904,2160976,2161035,2161686,chr9s+:g.2158553j2159888_2159904j2161686>2158553j2160976_2161035j2161686[splMUT],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,6,2,0,1,0,1,0,6,4,8,0,0,1,1
chr9,ENSG00000107077,+,mutex_exons_7987,0,7169890,7170308,7170357,7171708,7171758,7174553,chr9s+:g.7169890j7170308_7170357j7174553>7169890j7171708_7171758j7174553[splMUT],1,5,3,0,4,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,1,0,0,0,1,0
chr9,ENSG00000237153,+,mutex_exons_7988,0,17014221,17048053,17048092,17020242,17020316,17048919,chr9s+:g.17014221j17048053_17048092j17048919>17014221j17020242_17020316j17048919[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2
chr9,ENSG00000240498,+,mutex_exons_7989,0,22049228,22097258,22097364,22056252,22056387,22112320,chr9s+:g.22049228j22097258_22097364j22112320>22049228j22056252_22056387j22112320[splMUT],0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,3,0,0,0,0,0
chr9,ENSG00000010438,+,mutex_exons_7990,1,33750727,33762057,33762163,33794746,33794873,33796643,chr9s+:g.33750727j33762057_33762163j33796643>33750727j33794746_33794873j33796643[splMUT],31,65,31,87,67,55,51,8,11,40,28,56,54,15,18,22,12,2,9,2,4,2,2,4,1,3,6,1,5,10,0,3,5,2
chr9,ENSG00000137094,+,mutex_exons_7991,0,34989831,34990671,34990812,34990348,34990611,34993200,chr9s+:g.34989831j34990671_34990812j34993200>34989831j34990348_34990611j34993200[splMUT],25,2,0,5,1,0,0,1,2,0,12,0,2,0,0,0,1,13,0,0,3,1,0,0,2,0,0,3,0,1,0,0,1,1
chr9,ENSG00000137094,+,mutex_exons_7992,0,34989831,34990499,34990611,34990668,34990812,34993200,chr9s+:g.34989831j34990499_34990611j34993200>34989831j34990668_34990812j34993200[splMUT],14,0,3,5,3,0,0,2,0,0,4,0,1,0,0,1,1,25,2,0,5,0,1,0,1,2,0,13,0,2,0,0,0,1
chr9,ENSG00000137094,+,mutex_exons_7993,1,34989831,34990499,34990611,34990671,34990812,34993200,chr9s+:g.34989831j34990499_34990611j34993200>34989831j34990671_34990812j34993200[splMUT],14,0,3,5,3,0,0,2,0,0,4,0,1,0,0,1,1,25,2,0,5,1,0,0,1,2,0,12,0,2,0,0,0,1
chr9,ENSG00000159884,+,mutex_exons_7994,0,35658727,35658972,35659180,35659940,35660242,35660401,chr9s+:g.35658727j35658972_35659180j35660401>35658727j35659940_35660242j35660401[splMUT],15,3,0,8,2,2,0,2,0,3,9,4,0,2,0,2,5,22,12,0,4,3,5,5,4,10,19,21,9,14,6,12,2,8
chr9,ENSG00000137103,+,mutex_exons_7995,0,35829319,35829877,35829955,35835288,35835441,35841134,chr9s+:g.35829319j35829877_35829955j35841134>35829319j35835288_35835441j35841134[splMUT],21,11,15,11,19,2,6,5,3,11,9,11,31,7,4,9,5,1,0,0,0,0,2,0,0,5,2,1,3,1,1,1,0,1
chr9,ENSG00000137103,+,mutex_exons_7996,0,35829319,35829877,35829955,35835288,35835441,35845975,chr9s+:g.35829319j35829877_35829955j35845975>35829319j35835288_35835441j35845975[splMUT],3,1,0,0,2,2,0,0,0,3,1,2,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
chr9,ENSG00000137103,+,mutex_exons_7997,2,35829955,35834531,35834650,35832600,35832753,35835011,chr9s+:g.35829955j35834531_35834650j35835011>35829955j35832600_35832753j35835011[splMUT],71,58,10,39,23,15,14,17,13,18,57,53,50,5,10,17,18,1,0,0,1,0,0,0,0,0,2,1,7,2,0,0,6,1
chr9,ENSG00000122694,+,mutex_exons_7998,2,36136791,36144907,36145041,36141846,36142091,36147786,chr9s+:g.36136791j36144907_36145041j36147786>36136791j36141846_36142091j36147786[splMUT],6,12,2,2,7,4,0,0,0,4,6,6,6,0,0,0,2,22,9,2,14,21,8,1,1,0,2,6,8,7,8,3,0,0
chr9,ENSG00000147905,+,mutex_exons_7999,2,37188458,37206383,37206494,37190515,37190651,37302188,chr9s+:g.37188458j37206383_37206494j37302188>37188458j37190515_37190651j37302188[splMUT],1,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chr9,ENSG00000165275,+,mutex_exons_8000,0,37763753,37769945,37770019,37768076,37768228,37770672,chr9s+:g.37763753j37769945_37770019j37770672>37763753j37768076_37768228j37770672[splMUT],34,26,20,26,15,6,5,9,10,40,42,40,47,20,9,12,2,23,15,7,15,17,4,7,1,6,8,26,15,14,2,18,5,7
chr9,ENSG00000147996,+,mutex_exons_8001,2,65682857,65690556,65690601,65690967,65691026,65692571,chr9s+:g.65682857j65690556_65690601j65692571>65682857j65690967_65691026j65692571[splMUT],1,1,0,1,0,0,4,0,0,0,7,2,1,0,3,0,2,42,96,22,99,63,28,21,27,36,67,73,104,76,50,51,60,58
chr9,ENSG00000147996,+,mutex_exons_8002,0,65703014,65703880,65703925,65707013,65707152,65708902,chr9s+:g.65703014j65703880_65703925j65708902>65703014j65707013_65707152j65708902[splMUT],7,0,0,2,2,0,0,0,7,0,2,0,4,0,5,2,4,0,3,0,3,0,0,2,2,2,1,0,0,0,1,1,1,2
chr9,ENSG00000147996,+,mutex_exons_8003,0,65703014,65704331,65704414,65707013,65707152,65708902,chr9s+:g.65703014j65704331_65704414j65708902>65703014j65707013_65707152j65708902[splMUT],6,3,0,1,4,2,0,0,1,1,8,3,1,6,5,10,6,0,3,0,3,0,0,2,2,2,1,0,0,0,1,1,1,2
chr9,ENSG00000147996,+,mutex_exons_8004,0,65703014,65707013,65707152,65704331,65704547,65708902,chr9s+:g.65703014j65707013_65707152j65708902>65703014j65704331_65704547j65708902[splMUT],0,3,0,3,0,0,2,2,2,1,0,0,0,1,1,1,2,6,2,0,1,1,0,0,1,0,1,5,1,1,1,4,7,4
chr9,ENSG00000196873,+,mutex_exons_8005,3,68268978,68269600,68269722,68270302,68270518,68274882,chr9s+:g.68268978j68269600_68269722j68274882>68268978j68270302_68270518j68274882[splMUT],11,5,2,2,3,1,0,3,2,4,8,3,1,2,1,10,2,0,3,0,2,0,1,0,0,1,1,2,1,2,1,0,4,1
chr9,ENSG00000107242,+,mutex_exons_8006,0,68822683,68858019,68858116,68824096,68824215,68863837,chr9s+:g.68822683j68858019_68858116j68863837>68822683j68824096_68824215j68863837[splMUT],3,6,0,16,7,4,3,6,0,7,5,2,17,10,0,0,0,1,2,1,1,1,1,2,3,2,1,4,4,1,2,2,2,1
chr9,ENSG00000119125,+,mutex_exons_8007,3,72202742,72208225,72208294,72208030,72208171,72210687,chr9s+:g.72202742j72208225_72208294j72210687>72202742j72208030_72208171j72210687[splMUT],0,10,0,6,0,3,0,14,24,9,11,5,15,12,31,19,36,1,1,0,0,1,3,2,2,4,4,4,6,10,7,4,6,27
chr9,ENSG00000119125,+,mutex_exons_8008,3,72202742,72208225,72208338,72208030,72208171,72210687,chr9s+:g.72202742j72208225_72208338j72210687>72202742j72208030_72208171j72210687[splMUT],0,10,0,4,5,8,0,22,13,8,11,5,14,7,30,29,38,1,1,0,0,1,3,2,2,4,4,4,6,10,7,4,6,27
chr9,ENSG00000119125,+,mutex_exons_8009,0,72245278,72247406,72247433,72250604,72250661,72250750,chr9s+:g.72245278j72247406_72247433j72250750>72245278j72250604_72250661j72250750[splMUT],22,50,31,56,45,41,23,223,190,33,38,47,69,246,283,219,245,1,2,0,0,0,0,1,3,3,2,1,5,3,9,3,4,4
chr9,ENSG00000119125,+,mutex_exons_8010,0,72245278,72250604,72250661,72247406,72248406,72250750,chr9s+:g.72245278j72250604_72250661j72250750>72245278j72247406_72248406j72250750[splMUT],1,2,0,0,0,0,1,3,3,2,1,5,3,9,3,4,4,20,45,32,51,48,40,24,220,191,34,38,50,62,245,292,219,262
chr9,ENSG00000225434,+,mutex_exons_8011,0,72315090,72324989,72325054,72335392,72335497,72341592,chr9s+:g.72315090j72324989_72325054j72341592>72315090j72335392_72335497j72341592[splMUT],7,3,1,4,0,1,1,2,0,4,4,2,0,3,0,3,1,4,11,0,11,0,4,0,8,4,5,1,5,0,5,1,0,4
chr9,ENSG00000225434,+,mutex_exons_8012,0,72315090,72324989,72325054,72336766,72336864,72341592,chr9s+:g.72315090j72324989_72325054j72341592>72315090j72336766_72336864j72341592[splMUT],7,3,1,4,0,1,1,2,0,4,4,2,0,3,0,3,1,8,9,3,9,4,0,0,0,0,6,1,0,5,0,0,3,3
chr9,ENSG00000225434,+,mutex_exons_8013,1,72315090,72328664,72328721,72336766,72336864,72341592,chr9s+:g.72315090j72328664_72328721j72341592>72315090j72336766_72336864j72341592[splMUT],4,5,2,5,1,3,0,0,1,2,0,1,3,4,0,0,0,8,9,3,9,4,0,0,0,0,6,1,0,5,0,0,3,3
chr9,ENSG00000165091,+,mutex_exons_8014,0,72578023,72578334,72578345,72607817,72607925,72616368,chr9s+:g.72578023j72578334_72578345j72616368>72578023j72607817_72607925j72616368[splMUT],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr9,ENSG00000135046,+,mutex_exons_8015,0,73151924,73154461,73154581,73154198,73154340,73158522,chr9s+:g.73151924j73154461_73154581j73158522>73151924j73154198_73154340j73158522[splMUT],33,27,1,42,7,9,10,2,0,36,26,40,26,0,15,18,9,4,0,0,4,4,1,0,1,2,3,0,0,2,1,0,0,0
chr9,ENSG00000135046,+,mutex_exons_8016,0,73151924,73154461,73154581,73154198,73154342,73158522,chr9s+:g.73151924j73154461_73154581j73158522>73151924j73154198_73154342j73158522[splMUT],33,27,1,42,7,9,10,2,0,36,26,40,26,0,15,18,9,3,0,1,6,2,1,0,0,0,0,2,1,1,0,0,0,0
