"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","alpha","beta","depth_min","depth_q05","depth_q25","depth_median","depth_q75","depth_q95","depth_max","psi_min","psi_q05","psi_q25","psi_median","psi_q75","psi_q95","psi_max","log-likelihood"
"chr2","ENSG00000175772","-","mutex_exons_5176",0,110375275,110375676,110375715,110375316,110375595,110375836,"chr2s-:g.110375275j110375676_110375715j110375836>110375275j110375316_110375595j110375836[splMUT]",2.62718670309616,0.853667256877437,3,4.6,13,20,33,43.8,51,0.222222222222222,0.311111111111111,0.55,0.833333333333333,0.939393939393939,1,1,43.9009200172784
"chr2","ENSG00000175772","-","mutex_exons_5177",0,110375275,110375676,110375755,110375316,110375595,110375836,"chr2s-:g.110375275j110375676_110375755j110375836>110375275j110375316_110375595j110375836[splMUT]",6.59468035900943,0.999999934111821,10,14,20,30,49,71.8,107,0.65,0.663333333333333,0.825396825396825,0.885714285714286,0.95,1,1,42.5448285346828
"chr2","ENSG00000175772","-","mutex_exons_5178",0,110375275,110375716,110375755,110375316,110375715,110375836,"chr2s-:g.110375275j110375716_110375755j110375836>110375275j110375316_110375715j110375836[splMUT]",2.00550744503308,0.999999798551933,14,19.6,30,44,69,97.8,121,0.445945945945946,0.452825552825553,0.533333333333333,0.565217391304348,0.745098039215686,0.841451990632318,0.928571428571429,61.4102145031733
"chr2","ENSG00000175772","-","mutex_exons_5179",4,110375275,110375476,110375515,110375636,110375675,110375716,"chr2s-:g.110375275j110375476_110375515j110375716>110375275j110375636_110375675j110375716[splMUT]",0.999991196702207,14.5059757036462,0,0,22,40,64,72.8,84,0,0,0,0.040625,0.109907834101382,0.161413043478261,0.178571428571429,30.0701338220724
"chr2","ENSG00000175772","-","mutex_exons_5180",2,110375275,110375476,110375515,110375636,110375675,110375756,"chr2s-:g.110375275j110375476_110375515j110375756>110375275j110375636_110375675j110375756[splMUT]",0.456612784102267,2.32756021171031,0,0,14,18,26,34.2,35,0,0,0,0.0769230769230769,0.130252100840336,0.65,0.833333333333333,33.7097174440685
"chr2","ENSG00000175772","-","mutex_exons_5181",2,110375275,110375476,110375595,110375596,110375715,110375836,"chr2s-:g.110375275j110375476_110375595j110375836>110375275j110375596_110375715j110375836[splMUT]",0.999999861843107,3.95111082099009,2,2.8,12,20,28,49,53,0,0,0.0714285714285714,0.2,0.257142857142857,0.550724637681159,0.666666666666667,40.0134252804112
"chr2","ENSG00000175772","-","mutex_exons_5182",2,110375275,110375476,110375595,110375596,110375755,110375836,"chr2s-:g.110375275j110375476_110375595j110375836>110375275j110375596_110375755j110375836[splMUT]",0.999999971285448,7.36383309898384,10,12.4,16,34,55,70.6,93,0,0,0.05,0.0909090909090909,0.186440677966102,0.273582887700535,0.309090909090909,40.833159634
"chr2","ENSG00000175772","-","mutex_exons_5183",5,110375275,110375636,110375675,110375476,110375595,110375716,"chr2s-:g.110375275j110375636_110375675j110375716>110375275j110375476_110375595j110375716[splMUT]",1.16446366702071,0.99930424463344,7,12.6,22,52,90,108.2,113,0,0,0.571428571428571,0.629032258064516,0.7,0.866666666666667,1,64.8115886844788
"chr2","ENSG00000175772","-","mutex_exons_5184",5,110375275,110375636,110375675,110375476,110375595,110375756,"chr2s-:g.110375275j110375636_110375675j110375756>110375275j110375476_110375595j110375756[splMUT]",1.17874692032944,0.669905028737511,0,5.6,18,23,30,48.6,67,0,0.0661764705882353,0.615671641791045,0.733201581027668,0.87111801242236,1,1,49.3600985723747
"chr2","ENSG00000175772","-","mutex_exons_5185",5,110375275,110375636,110375675,110375476,110375595,110375836,"chr2s-:g.110375275j110375636_110375675j110375836>110375275j110375476_110375595j110375836[splMUT]",1.1884824623088,0.999999646767429,0,0,3,8,17,23.2,24,0,0.2,0.439723320158103,0.520833333333333,0.647058823529412,0.8375,1,33.4068513043501
"chr2","ENSG00000175772","-","mutex_exons_5186",5,110375275,110375636,110375715,110375476,110375595,110375836,"chr2s-:g.110375275j110375636_110375715j110375836>110375275j110375476_110375595j110375836[splMUT]",3.98801558241689,0.999999923069469,2,2.8,14,23,28,49.8,57,0.333333333333333,0.449275362318841,0.727272727272727,0.8,0.928571428571429,1,1,40.4285050938421
"chr2","ENSG00000175772","-","mutex_exons_5187",5,110375275,110375476,110375595,110375636,110375755,110375836,"chr2s-:g.110375275j110375476_110375595j110375836>110375275j110375636_110375755j110375836[splMUT]",0.999999989261342,7.48698965950126,13,13,16,32,55,73.8,93,0,0,0.0476190476190476,0.0909090909090909,0.180327868852459,0.286818181818182,0.309090909090909,41.0839367137203
"chr2","ENSG00000175772","-","mutex_exons_5188",0,110375275,110375676,110375715,110375476,110375595,110375836,"chr2s-:g.110375275j110375676_110375715j110375836>110375275j110375476_110375595j110375836[splMUT]",3.87076123898667,0.999999121712143,2,2.8,12,20,28,49,53,0.333333333333333,0.449275362318841,0.727272727272727,0.8,0.925925925925926,1,1,40.0300747722116
"chr2","ENSG00000175772","-","mutex_exons_5189",0,110375275,110375676,110375755,110375476,110375595,110375836,"chr2s-:g.110375275j110375676_110375755j110375836>110375275j110375476_110375595j110375836[splMUT]",7.27011478156647,0.999999960959953,10,12.4,16,32,55,70.6,93,0.690909090909091,0.713181818181818,0.813559322033898,0.909090909090909,0.95,1,1,40.8810979792563
"chr2","ENSG00000175772","-","mutex_exons_5190",0,110375275,110375716,110375755,110375476,110375715,110375836,"chr2s-:g.110375275j110375716_110375755j110375836>110375275j110375476_110375715j110375836[splMUT]",2.09373541271249,0.999999336711084,14,14.8,28,47,64,96.6,107,0.425925925925926,0.447089947089947,0.526315789473684,0.553191489361702,0.761904761904762,0.879047619047619,0.928571428571429,60.6870985572213
"chr2","ENSG00000175772","-","mutex_exons_5191",2,110375275,110375556,110375595,110375596,110375715,110375836,"chr2s-:g.110375275j110375556_110375595j110375836>110375275j110375596_110375715j110375836[splMUT]",0.999999847384258,4.13782992478176,2,5.2,12,20,28,45.4,51,0,0,0.0714285714285714,0.162162162162162,0.215686274509804,0.571428571428571,0.857142857142857,39.9524564697084
"chr2","ENSG00000175772","-","mutex_exons_5192",2,110375275,110375556,110375595,110375596,110375755,110375836,"chr2s-:g.110375275j110375556_110375595j110375836>110375275j110375596_110375755j110375836[splMUT]",0.999990806473869,9.14260229514579,10,12.4,19,27,44,69,93,0,0,0.05,0.0769230769230769,0.153846153846154,0.207420189818809,0.315789473684211,37.8278448564494
"chr2","ENSG00000175772","-","mutex_exons_5193",2,110375275,110375556,110375595,110375636,110375675,110375716,"chr2s-:g.110375275j110375556_110375595j110375716>110375275j110375636_110375675j110375716[splMUT]",0.999270199151002,1.18055802757193,7,12.6,24,50,90,102.4,112,0,0.133333333333333,0.290909090909091,0.333333333333333,0.4,1,1,64.6523078408778
"chr2","ENSG00000175772","-","mutex_exons_5194",2,110375275,110375556,110375595,110375636,110375675,110375756,"chr2s-:g.110375275j110375556_110375595j110375756>110375275j110375636_110375675j110375756[splMUT]",0.735803941283008,1.37362706114693,0,8.8,14,23,30,47.4,65,0,0,0.12888198757764,0.26453488372093,0.471678321678322,0.902173913043478,1,48.4908147256111
"chr2","ENSG00000175772","-","mutex_exons_5195",2,110375275,110375556,110375595,110375636,110375675,110375836,"chr2s-:g.110375275j110375556_110375595j110375836>110375275j110375636_110375675j110375836[splMUT]",0.999999829125296,1.37753323776208,0,0,4,7,11,21.2,22,0,0,0.25,0.411764705882353,0.534632034632035,1,1,32.0838543960111
"chr2","ENSG00000175772","-","mutex_exons_5196",2,110375275,110375556,110375595,110375636,110375715,110375836,"chr2s-:g.110375275j110375556_110375595j110375836>110375275j110375636_110375715j110375836[splMUT]",0.99995332928626,4.17580617340032,2,5.2,14,22,26,47.8,55,0,0,0.0769230769230769,0.162162162162162,0.2,0.571428571428571,0.857142857142857,40.3854420295806
"chr2","ENSG00000175772","-","mutex_exons_5197",2,110375275,110375556,110375595,110375636,110375755,110375836,"chr2s-:g.110375275j110375556_110375595j110375836>110375275j110375636_110375755j110375836[splMUT]",0.999993878186225,9.33673307630434,13,13,19,28,44,72.2,93,0,0,0.0476190476190476,0.0769230769230769,0.152542372881356,0.207420189818809,0.315789473684211,37.9999719605317
"chr2","ENSG00000175772","-","mutex_exons_5198",0,110375275,110375556,110375595,110375676,110375715,110375836,"chr2s-:g.110375275j110375556_110375595j110375836>110375275j110375676_110375715j110375836[splMUT]",0.999999669328268,4.05547773998282,2,5.2,12,20,26,45.4,51,0,0,0.0769230769230769,0.162162162162162,0.215686274509804,0.571428571428571,0.857142857142857,39.9441298328042
"chr2","ENSG00000175772","-","mutex_exons_5199",0,110375275,110375556,110375595,110375676,110375755,110375836,"chr2s-:g.110375275j110375556_110375595j110375836>110375275j110375676_110375755j110375836[splMUT]",0.999999879107749,9.06029428274494,10,12.4,19,26,44,69,93,0,0,0.05,0.08,0.157894736842105,0.207420189818809,0.315789473684211,37.8060152445644
"chr2","ENSG00000175772","-","mutex_exons_5200",0,110375275,110375716,110375755,110375556,110375715,110375836,"chr2s-:g.110375275j110375716_110375755j110375836>110375275j110375556_110375715j110375836[splMUT]",2.13348007158792,0.999999594635758,15,17.4,28,44,63,95,107,0.454545454545455,0.482398452611219,0.533333333333333,0.568965517241379,0.727272727272727,0.816323987538941,0.866666666666667,60.4062724611627
"chr2","ENSG00000175772","-","mutex_exons_5201",0,110375275,110375716,110375755,110375596,110375715,110375836,"chr2s-:g.110375275j110375716_110375755j110375836>110375275j110375596_110375715j110375836[splMUT]",2.23666976791943,0.999998687744636,14,14.8,28,44,61,95,107,0.454545454545455,0.466419294990724,0.545454545454545,0.578313253012048,0.761904761904762,0.879047619047619,0.928571428571429,59.6146117840544
"chr2","ENSG00000175772","-","mutex_exons_5202",0,110375275,110375636,110375675,110375676,110375715,110375836,"chr2s-:g.110375275j110375636_110375675j110375836>110375275j110375676_110375715j110375836[splMUT]",0.999999950000846,3.89581541069273,2,2,14,21,29,48.4,50,0,0,0.133333333333333,0.2,0.32258064516129,0.480952380952381,0.5,39.8573514955563
"chr2","ENSG00000175772","-","mutex_exons_5203",0,110375275,110375636,110375675,110375676,110375755,110375796,"chr2s-:g.110375275j110375636_110375675j110375796>110375275j110375676_110375755j110375796[splMUT]",1.44986681140511,0.999994837281938,0,1.6,7,10,13,22.4,28,0,0.125,0.358173076923077,0.666666666666667,0.851282051282051,1,1,37.4652844306031
"chr2","ENSG00000175772","-","mutex_exons_5204",0,110375275,110375636,110375675,110375676,110375755,110375836,"chr2s-:g.110375275j110375636_110375675j110375836>110375275j110375676_110375755j110375836[splMUT]",0.999999989306139,7.37949591367295,13,13,16,30,40,68.8,96,0,0,0.05,0.138888888888889,0.2,0.230769230769231,0.230769230769231,40.9186483477845
"chr2","ENSG00000175772","-","mutex_exons_5205",0,110375275,110375716,110375755,110375636,110375715,110375836,"chr2s-:g.110375275j110375716_110375755j110375836>110375275j110375636_110375715j110375836[splMUT]",2.15844677210421,0.999999696930585,14,14.8,28,46,61,98.2,107,0.4,0.460952380952381,0.533333333333333,0.564705882352941,0.775,0.879047619047619,0.928571428571429,60.217045758392
"chr2","ENSG00000175772","-","mutex_exons_5206",0,110375275,110375676,110375715,110375716,110375755,110375836,"chr2s-:g.110375275j110375676_110375715j110375836>110375275j110375716_110375755j110375836[splMUT]",0.999999445683027,2.27179372483593,14,14.8,28,44,61,95,107,0.0714285714285714,0.120952380952381,0.225,0.421686746987952,0.454545454545455,0.517601547388781,0.545454545454545,59.3803663109673
"chr2","ENSG00000175772","-","mutex_exons_5207",0,110375315,110375516,110375595,110375596,110375755,110375836,"chr2s-:g.110375315j110375516_110375595j110375836>110375315j110375596_110375755j110375836[splMUT]",0.999999979264537,7.44728690923443,10,12.4,16,30,41,78,98,0,0,0.05,0.0909090909090909,0.184210526315789,0.244200913242009,0.287671232876712,40.4641175945798
"chr2","ENSG00000175772","-","mutex_exons_5208",5,110375355,110375396,110375435,110375436,110375475,110375836,"chr2s-:g.110375355j110375396_110375435j110375836>110375355j110375436_110375475j110375836[splMUT]",0.989903024686417,2.42529913288682,10,14.8,27,38,43,56.2,65,0,0,0.103448275862069,0.255813953488372,0.444444444444444,0.673684210526316,0.736842105263158,54.8680582640755
"chr2","ENSG00000175772","-","mutex_exons_5209",2,110375355,110375396,110375435,110375436,110375515,110375716,"chr2s-:g.110375355j110375396_110375435j110375716>110375355j110375436_110375515j110375716[splMUT]",0.839899872232926,1.80216974607272,12,12,22,35,46,51,63,0,0,0.104166666666667,0.301587301587302,0.542857142857143,0.677252252252252,0.791666666666667,55.4430356511584
"chr2","ENSG00000175772","-","mutex_exons_5210",1,110375355,110375396,110375435,110375436,110375515,110375756,"chr2s-:g.110375355j110375396_110375435j110375756>110375355j110375436_110375515j110375756[splMUT]",0.77499676969308,1.88713433520652,10,14.8,18,34,41,51,63,0,0,0.0588235294117647,0.268292682926829,0.521739130434783,0.66628733997155,0.736842105263158,53.3086426099176
"chr2","ENSG00000175772","-","mutex_exons_5211",14,110375355,110375396,110375435,110375436,110375555,110375676,"chr2s-:g.110375355j110375396_110375435j110375676>110375355j110375436_110375555j110375676[splMUT]",0.81079240349691,1.57678147387325,21,29.8,52,71,78,110,114,0,0,0.0961538461538462,0.366197183098592,0.602564102564103,0.72174358974359,0.782051282051282,67.4569370089124
"chr2","ENSG00000175772","-","mutex_exons_5212",5,110375355,110375396,110375435,110375436,110375595,110375716,"chr2s-:g.110375355j110375396_110375435j110375716>110375355j110375436_110375595j110375716[splMUT]",0.675573210716899,2.25594317903415,16,30.4,37,55,66,75.4,77,0,0,0.0882352941176471,0.238805970149254,0.391304347826087,0.64995340167754,0.655172413793103,58.5722386843637
"chr2","ENSG00000175772","-","mutex_exons_5213",3,110375355,110375396,110375435,110375436,110375595,110375756,"chr2s-:g.110375355j110375396_110375435j110375756>110375355j110375436_110375595j110375756[splMUT]",0.647088361947524,1.82235180118654,11,15,28,38,50,63,67,0,0,0.0476190476190476,0.266666666666667,0.4,0.66628733997155,0.736842105263158,54.8543126136021
"chr2","ENSG00000175772","-","mutex_exons_5214",5,110375355,110375396,110375435,110375436,110375595,110375836,"chr2s-:g.110375355j110375396_110375435j110375836>110375355j110375436_110375595j110375836[splMUT]",0.991984471762646,2.44942617080124,12,12,24,37,45,61.8,65,0,0,0.104166666666667,0.268292682926829,0.454545454545455,0.673684210526316,0.736842105263158,54.4137432120873
"chr2","ENSG00000175772","-","mutex_exons_5215",5,110375355,110375396,110375435,110375436,110375675,110375716,"chr2s-:g.110375355j110375396_110375435j110375716>110375355j110375436_110375675j110375716[splMUT]",0.7287177966032,3.27760019237949,20,26.4,54,71,80,105.8,113,0,0,0.0714285714285714,0.169491525423729,0.268292682926829,0.438856564634455,0.567164179104478,58.8390334817686
"chr2","ENSG00000175772","-","mutex_exons_5216",6,110375355,110375396,110375435,110375436,110375675,110375756,"chr2s-:g.110375355j110375396_110375435j110375756>110375355j110375436_110375675j110375756[splMUT]",0.607823175784408,2.15767919910849,16,25.6,37,47,56,67.6,74,0,0,0.0344827586206897,0.192982456140351,0.388888888888889,0.61668625146886,0.648648648648649,56.0744752864433
"chr2","ENSG00000175772","-","mutex_exons_5217",6,110375355,110375396,110375435,110375436,110375715,110375836,"chr2s-:g.110375355j110375396_110375435j110375836>110375355j110375436_110375715j110375836[splMUT]",0.999999732271859,3.91249131858866,11,22.2,37,50,53,90,90,0,0,0.1,0.216216216216216,0.266666666666667,0.496615384615385,0.56,54.791087123724
"chr2","ENSG00000175772","-","mutex_exons_5218",6,110375355,110375396,110375435,110375436,110375755,110375836,"chr2s-:g.110375355j110375396_110375435j110375836>110375355j110375436_110375755j110375836[splMUT]",0.816220705081624,3.73005680648198,23,36.6,48,55,76,106.4,124,0,0,0.0483870967741935,0.192982456140351,0.235294117647059,0.487037037037037,0.583333333333333,57.6790459623758
"chr2","ENSG00000175772","-","mutex_exons_5219",13,110375355,110375396,110375435,110375516,110375555,110375676,"chr2s-:g.110375355j110375396_110375435j110375676>110375355j110375516_110375555j110375676[splMUT]",0.999990921554247,1.17794111970148,11,11,24,55,70,82,90,0,0,0.363636363636364,0.472727272727273,0.671428571428571,0.882774274905422,0.938461538461538,62.6431519576415
"chr2","ENSG00000175772","-","mutex_exons_5220",5,110375355,110375396,110375435,110375516,110375595,110375716,"chr2s-:g.110375355j110375396_110375435j110375716>110375355j110375516_110375595j110375716[splMUT]",0.569960920847053,1.00989005720624,6,12.4,25,36,41,50.6,53,0,0,0.176470588235294,0.357142857142857,0.56,0.808,1,56.1974206920118
"chr2","ENSG00000175772","-","mutex_exons_5221",3,110375355,110375396,110375435,110375516,110375595,110375756,"chr2s-:g.110375355j110375396_110375435j110375756>110375355j110375516_110375595j110375756[splMUT]",NA,NA,1,3.4,12,21,27,34,34,0,0,0.142857142857143,0.523809523809524,0.851851851851852,1,1,NA
"chr2","ENSG00000175772","-","mutex_exons_5222",5,110375355,110375396,110375435,110375516,110375595,110375836,"chr2s-:g.110375355j110375396_110375435j110375836>110375355j110375516_110375595j110375836[splMUT]",1.62560113708662,0.999995214795334,0,1.6,7,18,23,31.4,37,0,0,0.404024767801858,0.681467181467182,0.806521739130435,0.95,1,42.5380111452205
"chr2","ENSG00000175772","-","mutex_exons_5223",5,110375355,110375396,110375435,110375516,110375675,110375716,"chr2s-:g.110375355j110375396_110375435j110375716>110375355j110375516_110375675j110375716[splMUT]",0.558244877723295,1.28994306953959,3,6.2,46,58,61,81.4,87,0,0,0.111111111111111,0.327586206896552,0.521739130434783,0.786666666666666,1,58.1467662739536
"chr2","ENSG00000175772","-","mutex_exons_5224",6,110375355,110375396,110375435,110375516,110375675,110375756,"chr2s-:g.110375355j110375396_110375435j110375756>110375355j110375516_110375675j110375756[splMUT]",0.54826125251838,1.0000000372352,6,6.8,24,30,33,42,42,0,0,0.0666666666666667,0.428571428571429,0.59375,0.809523809523809,1,53.1134048933469
"chr2","ENSG00000175772","-","mutex_exons_5225",6,110375355,110375396,110375435,110375516,110375675,110375836,"chr2s-:g.110375355j110375396_110375435j110375836>110375355j110375516_110375675j110375836[splMUT]",1.38388190814538,0.952206026336008,0,0.8,9,20,24,30.4,32,0,0,0.325,0.707142857142857,0.812290969899666,0.95,1,43.8192317970553
"chr2","ENSG00000175772","-","mutex_exons_5226",6,110375355,110375396,110375435,110375516,110375715,110375836,"chr2s-:g.110375355j110375396_110375435j110375836>110375355j110375516_110375715j110375836[splMUT]",0.999997047727704,2.10372140887725,1,7.4,13,36,42,52.4,66,0,0,0.193548387096774,0.363636363636364,0.487179487179487,0.646153846153846,0.666666666666667,51.0180986111472
