,seq_header,seq_id,novelSeq
3,en|ENST00000542729:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125|ENST00000392841:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125|ENST00000648374:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125|ENST00000539986:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125|ENST00000537841:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125,en|ENST00000539986:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125,True
4,en|ENST00000542729:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125|ENST00000392841:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125|ENST00000648374:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125|ENST00000539986:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125|ENST00000537841:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125,en|ENST00000537841:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125,True
0,en|ENST00000650101:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125,en|ENST00000650101:g.119090265j119091413_119091526j119092125>119090265j119091163_119091256j119092125,True
0,en|ENST00000442944:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000442944:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
0,en|ENST00000278715:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000278715:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
0,en|ENST00000648374:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000537841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000392841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000539986:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000648374:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
1,en|ENST00000648374:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000537841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000392841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000539986:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000537841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
2,en|ENST00000648374:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000537841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000392841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000539986:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000392841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
3,en|ENST00000648374:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000537841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000392841:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125|ENST00000539986:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000539986:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
0,en|ENST00000542729:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000542729:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
0,en|ENST00000544387:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000544387:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
0,en|ENST00000650101:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,en|ENST00000650101:g.119090265j119091413_119091526j119092125>119090265j119091861_119091874j119092125,True
0,en|ENST00000543090:g.119090265j119091413_119091526j119092404>119090265j119091861_119091874j119092404,en|ENST00000543090:g.119090265j119091413_119091526j119092404>119090265j119091861_119091874j119092404,True
0,en|ENST00000441174:g.124625903j124626473_124626609j124626904>124625903j124626726_124626751j124626904,en|ENST00000441174:g.124625903j124626473_124626609j124626904>124625903j124626726_124626751j124626904,True
0,en|ENST00000649491:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592|ENST00000392708:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592|ENST00000529196:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592,en|ENST00000649491:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592,True
1,en|ENST00000649491:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592|ENST00000392708:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592|ENST00000529196:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592,en|ENST00000392708:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592,True
2,en|ENST00000649491:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592|ENST00000392708:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592|ENST00000529196:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592,en|ENST00000529196:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592,True
0,en|ENST00000531491:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592,en|ENST00000531491:g.125609589j125611428_125611519j125612592>125609589j125611298_125611373j125612592,True
0,en|ENST00000263578:g.126269291j126271437_126271657j126272969>126269291j126271719_126271855j126272969,en|ENST00000263578:g.126269291j126271437_126271657j126272969>126269291j126271719_126271855j126272969,True
0,en|ENST00000263578:g.126269291j126271437_126271657j126272969>126269291j126272478_126272682j126272969,en|ENST00000263578:g.126269291j126271437_126271657j126272969>126269291j126272478_126272682j126272969,True
0,en|ENST00000332725:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000431843:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000531205:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000397632:g.408206j408695_408893j409868>408206j408894_409101j409868,en|ENST00000332725:g.408206j408695_408893j409868>408206j408894_409101j409868,True
1,en|ENST00000332725:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000431843:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000531205:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000397632:g.408206j408695_408893j409868>408206j408894_409101j409868,en|ENST00000431843:g.408206j408695_408893j409868>408206j408894_409101j409868,True
2,en|ENST00000332725:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000431843:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000531205:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000397632:g.408206j408695_408893j409868>408206j408894_409101j409868,en|ENST00000531205:g.408206j408695_408893j409868>408206j408894_409101j409868,True
3,en|ENST00000332725:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000431843:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000531205:g.408206j408695_408893j409868>408206j408894_409101j409868|ENST00000397632:g.408206j408695_408893j409868>408206j408894_409101j409868,en|ENST00000397632:g.408206j408695_408893j409868>408206j408894_409101j409868,True
0,en|ENST00000421673:g.1013633j1013899_1014001j1015762>1013633j1013796_1013898j1015762,en|ENST00000421673:g.1013633j1013899_1014001j1015762>1013633j1013796_1013898j1015762,True
0,en|ENST00000005082:g.3360565j3361743_3361889j3370975>3360565j3369357_3369502j3370975,en|ENST00000005082:g.3360565j3361743_3361889j3370975>3360565j3369357_3369502j3370975,True
0,en|ENST00000526601:g.3360565j3361743_3361889j3370975>3360565j3369357_3369502j3370975,en|ENST00000526601:g.3360565j3361743_3361889j3370975>3360565j3369357_3369502j3370975,True
0,en|ENST00000438262:g.3360565j3362546_3362602j3370975>3360565j3361743_3362032j3370975,en|ENST00000438262:g.3360565j3362546_3362602j3370975>3360565j3361743_3362032j3370975,True
0,en|ENST00000450649:g.9033796j9047356_9047562j9053637>9033796j9050606_9050710j9053637,en|ENST00000450649:g.9033796j9047356_9047562j9053637>9033796j9050606_9050710j9053637,True
0,en|ENST00000318024:g.17494376j17496758_17496813j17498162>17494376j17496499_17496709j17498162,en|ENST00000318024:g.17494376j17496758_17496813j17498162>17494376j17496499_17496709j17498162,True
0,en|ENST00000527720:g.17494376j17496758_17496813j17498162>17494376j17496499_17496709j17498162,en|ENST00000527720:g.17494376j17496758_17496813j17498162>17494376j17496499_17496709j17498162,True
0,en|ENST00000527020:g.17494376j17496758_17496813j17498162>17494376j17496499_17496709j17498162,en|ENST00000527020:g.17494376j17496758_17496813j17498162>17494376j17496499_17496709j17498162,True
0,en|ENST00000265965:g.17878244j17959470_17959636j17988597>17878244j17926738_17926846j17988597,en|ENST00000265965:g.17878244j17959470_17959636j17988597>17878244j17926738_17926846j17988597,True
0,en|ENST00000597505:g.30931952j30952445_30952568j31064469>30931952j30943582_30943674j31064469,en|ENST00000597505:g.30931952j30952445_30952568j31064469>30931952j30943582_30943674j31064469,True
0,en|ENST00000524827:g.33141986j33156708_33156803j33161299>33141986j33144870_33144973j33161299,en|ENST00000524827:g.33141986j33156708_33156803j33161299>33141986j33144870_33144973j33161299,True
0,en|ENST00000323180:g.45938312j45946076_45946098j45948886>45938312j45945840_45946003j45948886,en|ENST00000323180:g.45938312j45946076_45946098j45948886>45938312j45945840_45946003j45948886,True
0,en|ENST00000418153:g.45938312j45945840_45946003j45948886>45938312j45946076_45946098j45948886,en|ENST00000418153:g.45938312j45945840_45946003j45948886>45938312j45946076_45946098j45948886,True
0,en|ENST00000394531:g.64271803j64276904_64277043j64284182>64271803j64272719_64272898j64284182,en|ENST00000394531:g.64271803j64276904_64277043j64284182>64271803j64272719_64272898j64284182,True
0,en|ENST00000436757:g.67495602j67496178_67496345j67497231>67495602j67497060_67497111j67497231,en|ENST00000436757:g.67495602j67496178_67496345j67497231>67495602j67497060_67497111j67497231,True
0,en|ENST00000409161:g.70492465j70501923_70501931j70502206>70492465j70500570_70500596j70502206,en|ENST00000409161:g.70492465j70501923_70501931j70502206>70492465j70500570_70500596j70502206,True
0,en|ENST00000357171:g.70492465j70500570_70500596j70502206>70492465j70501923_70501931j70502206,en|ENST00000357171:g.70492465j70500570_70500596j70502206>70492465j70501923_70501931j70502206,True
0,en|ENST00000449833:g.70492465j70500570_70500599j70502206>70492465j70501923_70501931j70502206,en|ENST00000449833:g.70492465j70500570_70500599j70502206>70492465j70501923_70501931j70502206,True
0,en|ENST00000409161:g.70492465j70501923_70501931j70502206>70492465j70500570_70500599j70502206,en|ENST00000409161:g.70492465j70501923_70501931j70502206>70492465j70500570_70500599j70502206,True
0,en|ENST00000393695:g.72010854j72012401_72012442j72012895>72010854j72011959_72011984j72012895,en|ENST00000393695:g.72010854j72012401_72012442j72012895>72010854j72011959_72011984j72012895,True
0,en|ENST00000541973:g.73716362j73718785_73718890j73720846>73716362j73718613_73718718j73720846,en|ENST00000541973:g.73716362j73718785_73718890j73720846>73716362j73718613_73718718j73720846,True
0,en|ENST00000336083:g.73716362j73718613_73718718j73720846>73716362j73718785_73718937j73720846,en|ENST00000336083:g.73716362j73718613_73718718j73720846>73716362j73718785_73718937j73720846,True
0,en|ENST00000527087:g.74848462j74851088_74851203j74906239>74848462j74890920_74891081j74906239,en|ENST00000527087:g.74848462j74851088_74851203j74906239>74848462j74890920_74891081j74906239,True
0,en|ENST00000278568:g.77323360j77325328_77325376j77332730>77323360j77329151_77329312j77332730|ENST00000278568:g.77323360j77325328_77325376j77332730>77323360j77329155_77329312j77332730,en|ENST00000278568:g.77323360j77325328_77325376j77332730>77323360j77329151_77329312j77332730,True
1,en|ENST00000278568:g.77323360j77325328_77325376j77332730>77323360j77329151_77329312j77332730|ENST00000278568:g.77323360j77325328_77325376j77332730>77323360j77329155_77329312j77332730,en|ENST00000278568:g.77323360j77325328_77325376j77332730>77323360j77329155_77329312j77332730,True
0,en|ENST00000528203:g.77323360j77325328_77325376j77332730>77323360j77329155_77329312j77332730|ENST00000528203:g.77323360j77325328_77325376j77332730>77323360j77329151_77329312j77332730,en|ENST00000528203:g.77323360j77325328_77325376j77332730>77323360j77329155_77329312j77332730,True
1,en|ENST00000528203:g.77323360j77325328_77325376j77332730>77323360j77329155_77329312j77332730|ENST00000528203:g.77323360j77325328_77325376j77332730>77323360j77329151_77329312j77332730,en|ENST00000528203:g.77323360j77325328_77325376j77332730>77323360j77329151_77329312j77332730,True
0,en|ENST00000524452:g.85714507j85717483_85717530j85718790>85714507j85716281_85716428j85718790|ENST00000389960:g.85714507j85717483_85717530j85718790>85714507j85716281_85716428j85718790,en|ENST00000524452:g.85714507j85717483_85717530j85718790>85714507j85716281_85716428j85718790,True
1,en|ENST00000524452:g.85714507j85717483_85717530j85718790>85714507j85716281_85716428j85718790|ENST00000389960:g.85714507j85717483_85717530j85718790>85714507j85716281_85716428j85718790,en|ENST00000389960:g.85714507j85717483_85717530j85718790>85714507j85716281_85716428j85718790,True
0,en|ENST00000527523:g.85714507j85717483_85717530j85718790>85714507j85716281_85716428j85718790,en|ENST00000527523:g.85714507j85717483_85717530j85718790>85714507j85716281_85716428j85718790,True
0,en|ENST00000524452:g.85714507j85717483_85717530j85718790>85714507j85716343_85716431j85718790|ENST00000389960:g.85714507j85717483_85717530j85718790>85714507j85716343_85716431j85718790,en|ENST00000524452:g.85714507j85717483_85717530j85718790>85714507j85716343_85716431j85718790,True
1,en|ENST00000524452:g.85714507j85717483_85717530j85718790>85714507j85716343_85716431j85718790|ENST00000389960:g.85714507j85717483_85717530j85718790>85714507j85716343_85716431j85718790,en|ENST00000389960:g.85714507j85717483_85717530j85718790>85714507j85716343_85716431j85718790,True
